NAME,COUNTY,MUNI_TYPE,pop,FIPS_CODE,district,rep,party,start,phone,email
Moreau,Saratoga,Town,"16,202",3609148318,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Northumberland,Saratoga,Town,"5,242",3609153737,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Providence,Saratoga,Town,"2,075",3609159949,112,Mary Beth Walsh,Republican,2017,(518) 884-8041,walshm@nyassembly.gov
Saratoga,Saratoga,Town,"5,808",3609165244,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Saratoga Springs,Saratoga,City,"28,491",3609165255,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Stillwater,Saratoga,Town,"9,022",3609171333,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Waterford,Saratoga,Town,"8,208",3609178531,108,John McDonald,Democrat,2013,(518) 455-4474,McDonaldJ@nyassembly.gov
Wilton,Saratoga,Town,"17,361",3609182403,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Duanesburg,Schenectady,Town,"5,863",3609321006,111,Angelo Santabarbara,Democrat,2013,(518) 382-2941,SantabarbaraA@nyassembly.gov
Glenville,Schenectady,Town,"29,326",3609329366,111,Angelo Santabarbara,Democrat,2013,(518) 382-2941,SantabarbaraA@nyassembly.gov
Glenville,Schenectady,Town,"29,326",3609329366,112,Mary Beth Walsh,Republican,2017,(518) 884-8041,walshm@nyassembly.gov
Niskayuna,Schenectady,Town,"23,278",3609351264,110,Phil Steck,Democrat,2013,(518) 377-0902,SteckP@nyassembly.gov
Princetown,Schenectady,Town,"2,024",3609359861,111,Angelo Santabarbara,Democrat,2013,(518) 382-2941,SantabarbaraA@nyassembly.gov
Rotterdam,Schenectady,Town,"30,523",3609363935,111,Angelo Santabarbara,Democrat,2013,(518) 382-2941,SantabarbaraA@nyassembly.gov
Schenectady,Schenectady,City,"67,047",3609365508,110,Phil Steck,Democrat,2013,(518) 377-0902,SteckP@nyassembly.gov
Schenectady,Schenectady,City,"67,047",3609365508,111,Angelo Santabarbara,Democrat,2013,(518) 382-2941,SantabarbaraA@nyassembly.gov
Blenheim,Schoharie,Town,308,3609506893,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Broome,Schoharie,Town,863,3609510154,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Carlisle,Schoharie,Town,"1,768",3609512452,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Cobleskill,Schoharie,Town,"6,086",3609516639,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Conesville,Schoharie,Town,687,3609517651,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Esperance,Schoharie,Town,"1,806",3609524724,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Fulton,Schoharie,Town,"1,199",3609527826,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Gilboa,Schoharie,Town,"1,111",3609528981,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Jefferson,Schoharie,Town,"1,333",3609538440,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Middleburgh,Schoharie,Town,"3,112",3609546855,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Richmondville,Schoharie,Town,"2,466",3609561599,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Schoharie,Schoharie,Town,"3,107",3609565596,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Seward,Schoharie,Town,"1,583",3609566542,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Sharon,Schoharie,Town,"1,697",3609566641,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Summit,Schoharie,Town,"1,072",3609572070,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Wright,Schoharie,Town,"1,516",3609583195,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Catharine,Schuyler,Town,"1,651",3609712914,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Cayuta,Schuyler,Town,508,3609713112,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Dix,Schuyler,Town,"3,757",3609720676,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Hector,Schuyler,Town,"4,895",3609733073,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Montour,Schuyler,Town,"2,323",3609748186,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Orange,Schuyler,Town,"1,408",3609755156,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Reading,Schuyler,Town,"1,719",3609760763,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Tyrone,Schuyler,Town,"1,637",3609775924,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Covert,Seneca,Town,"2,163",3609918663,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Fayette,Seneca,Town,"3,657",3609925505,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Geneva,Seneca,City,"12,812",3609928640,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Junius,Seneca,Town,"1,388",3609938858,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Lodi,Seneca,Town,"1,482",3609943225,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Ovid,Seneca,Town,"2,847",3609955827,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Romulus,Seneca,Town,"3,203",3609963440,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Seneca Falls,Seneca,Town,"9,027",3609966333,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Tyre,Seneca,Town,"1,013",3609975902,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Varick,Seneca,Town,"1,656",3609976958,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Waterloo,Seneca,Town,"7,378",3609978564,131,Jeff Gallahan,Republican,2021,(315) 781-2030,gallahanj@nyassembly.gov
Addison,Steuben,Town,"2,397",3610100287,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Avoca,Steuben,Town,"1,990",3610103342,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Bath,Steuben,Town,"11,424",3610104770,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Bradford,Steuben,Town,806,3610107740,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Cameron,Steuben,Town,899,3610111880,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Campbell,Steuben,Town,"3,160",3610111946,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Canisteo,Steuben,Town,"3,295",3610112265,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Caton,Steuben,Town,"2,049",3610112991,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Cohocton,Steuben,Town,"2,269",3610116738,133,Marjorie Byrnes,Republican,2019,(585) 218-0038,byrnesm@nyassembly.gov
Corning,Steuben,Town,"5,983",3610118267,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Corning,Steuben,City,"10,551",3610118256,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Dansville,Steuben,Town,"1,835",3610119675,133,Marjorie Byrnes,Republican,2019,(585) 218-0038,byrnesm@nyassembly.gov
Erwin,Steuben,Town,"8,095",3610124647,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Fremont,Steuben,Town,894,3610127551,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Greenwood,Steuben,Town,777,3610130741,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Hartsville,Steuben,Town,558,3610132567,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Hornby,Steuben,Town,"1,684",3610135661,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Hornell,Steuben,City,"8,259",3610135672,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Hornellsville,Steuben,Town,"4,034",3610135683,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Howard,Steuben,Town,"1,389",3610135837,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Jasper,Steuben,Town,"1,418",3610138319,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Lindley,Steuben,Town,"1,813",3610142576,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Prattsburgh,Steuben,Town,"1,983",3610159718,133,Marjorie Byrnes,Republican,2019,(585) 218-0038,byrnesm@nyassembly.gov
Pulteney,Steuben,Town,"1,258",3610159982,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Rathbone,Steuben,Town,"1,093",3610160653,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Thurston,Steuben,Town,"1,253",3610173836,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Troupsburg,Steuben,Town,"1,017",3610175440,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Tuscarora,Steuben,Town,"1,390",3610175737,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Urbana,Steuben,Town,"2,122",3610176496,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Wayland,Steuben,Town,"3,732",3610178861,133,Marjorie Byrnes,Republican,2019,(585) 218-0038,byrnesm@nyassembly.gov
Wayne,Steuben,Town,"1,009",3610178883,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
West Union,Steuben,Town,343,3610181105,148,Joseph Giglio,Republican,2006,(716) 373-7103,GiglioJ@nyassembly.gov
Wheeler,Steuben,Town,"1,136",3610181457,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Woodhull,Steuben,Town,"1,665",3610182843,132,Philip Palmesano,Republican,2011,(607) 776-9691,palmesanop@nyassembly.gov
Babylon,Suffolk,Town,"218,223",3610304000,9,Michael Durso,Republican,2021,(516) 541-4598,dursom@nyassembly.gov 
Babylon,Suffolk,Town,"218,223",3610304000,11,Kimberly Jean-Pierre,Democrat,2015,(631) 957-2087,jeanpierrek@nyassembly.gov
Babylon,Suffolk,Town,"218,223",3610304000,12,Keith Brown,Republican,2021,(631) 261-4151,brownk@nyassembly.gov
Brookhaven,Suffolk,Town,"485,773",3610310000,2,Jodi Giglio,Republican,2021,(631) 727-0204,giglioj2@nyassembly.gov
Brookhaven,Suffolk,Town,"485,773",3610310000,3,Joe DeStefano,Republican,2019,(631) 207-0073,destefanoj@nyassembly.gov
Brookhaven,Suffolk,Town,"485,773",3610310000,4,Ed Flood,Republican,2023,(631) 751-3094,floode@nyassembly.gov
Brookhaven,Suffolk,Town,"485,773",3610310000,5,Doug Smith,Republican,2019,(631) 585-0230,smithd@nyassembly.gov
Brookhaven,Suffolk,Town,"485,773",3610310000,7,Jarett Gandolfo,Republican,2021,(631) 589-0348,gandolfoj@nyassembly.gov
East Hampton,Suffolk,Town,"28,385",3610322194,1,Fred W Thiele Jr,Democrat,1995,(631) 537-2583,ThieleF@nyassembly.gov
Huntington,Suffolk,Town,"204,127",3610337000,10,Steve Stern,Democrat,2019,(631) 271-8025,sterns@nyassembly.gov 
Huntington,Suffolk,Town,"204,127",3610337000,12,Keith Brown,Republican,2021,(631) 261-4151,brownk@nyassembly.gov
Islip,Suffolk,Town,"339,938",3610338000,5,Doug Smith,Republican,2019,(631) 585-0230,smithd@nyassembly.gov
Islip,Suffolk,Town,"339,938",3610338000,6,Phil Ramos,Democrat,2003,(631) 435-3214,ramosp@nyassembly.gov
Islip,Suffolk,Town,"339,938",3610338000,7,Jarett Gandolfo,Republican,2021,(631) 589-0348,gandolfoj@nyassembly.gov
Islip,Suffolk,Town,"339,938",3610338000,8,Michael J Fitzpatrick,Republican,2003,(631) 724-2929,FitzpatrickM@nyassembly.gov
Islip,Suffolk,Town,"339,938",3610338000,12,Keith Brown,Republican,2021,(631) 261-4151,brownk@nyassembly.gov
Riverhead,Suffolk,Town,"35,902",3610361984,2,Jodi Giglio,Republican,2021,(631) 727-0204,giglioj2@nyassembly.gov
Shelter Island,Suffolk,Town,"3,253",3610366839,1,Fred W Thiele Jr,Democrat,1995,(631) 537-2583,ThieleF@nyassembly.gov
Smithtown,Suffolk,Town,"116,296",3610368000,8,Michael J Fitzpatrick,Republican,2003,(631) 724-2929,FitzpatrickM@nyassembly.gov
Southampton,Suffolk,Town,"69,036",3610368473,1,Fred W Thiele Jr,Democrat,1995,(631) 537-2583,ThieleF@nyassembly.gov
Southampton,Suffolk,Town,"69,036",3610368473,2,Jodi Giglio,Republican,2021,(631) 727-0204,giglioj2@nyassembly.gov
Southold,Suffolk,Town,"23,732",3610369463,1,Fred W Thiele Jr,Democrat,1995,(631) 537-2583,ThieleF@nyassembly.gov
Bethel,Sullivan,Town,"3,959",3610506310,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Callicoon,Sullivan,Town,"2,989",3610511759,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Cochecton,Sullivan,Town,"1,448",3610516661,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Delaware,Sullivan,Town,"2,203",3610520104,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Fallsburg,Sullivan,Town,"14,192",3610525241,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Forestburgh,Sullivan,Town,808,3610526528,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Fremont,Sullivan,Town,"1,161",3610527573,121,Joe Angelino,Republican,2021,(607) 648-6080,angelinoj@nyassembly.gov
Highland,Sullivan,Town,"2,196",3610534473,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Liberty,Sullivan,Town,"10,159",3610542235,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Lumberland,Sullivan,Town,"2,243",3610543786,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Mamakating,Sullivan,Town,"12,655",3610544809,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Neversink,Sullivan,Town,"3,366",3610549847,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Rockland,Sullivan,Town,"3,290",3610563176,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Thompson,Sullivan,Town,"16,550",3610573627,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Tusten,Sullivan,Town,"1,405",3610575759,100,Aileen Gunther,Democrat,2004,(845) 794-5807,GuntheA@nyassembly.gov
Barton,Tioga,Town,"8,609",3610704671,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Berkshire,Tioga,Town,"1,480",3610706145,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Candor,Tioga,Town,"5,149",3610712221,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Newark Valley,Tioga,Town,"3,642",3610749913,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Nichols,Tioga,Town,"2,347",3610751121,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Owego,Tioga,Town,"18,777",3610755893,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Richford,Tioga,Town,"1,043",3610761511,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Spencer,Tioga,Town,"2,968",3610770178,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Tioga,Tioga,Town,"4,440",3610773968,124,Christopher Friend,Republican,2011,(607) 562-3602,friendc@nyassembly.gov
Caroline,Tompkins,Town,"3,334",3610912606,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Danby,Tompkins,Town,"3,421",3610919620,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Dryden,Tompkins,Town,"13,905",3610920962,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Enfield,Tompkins,Town,"3,362",3610924548,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Groton,Tompkins,Town,"5,746",3610930972,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Ithaca,Tompkins,Town,"22,283",3610938088,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Ithaca,Tompkins,City,"32,108",3610938077,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Lansing,Tompkins,Town,"11,565",3610941234,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Newfield,Tompkins,Town,"5,126",3610950254,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Ulysses,Tompkins,Town,"4,890",3610975990,125,Anna Kelles,Democrat,2021,(607) 277-8030,kellesa@nyassembly.gov
Denning,Ulster,Town,493,3611120247,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Esopus,Ulster,Town,"9,548",3611124691,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Gardiner,Ulster,Town,"5,610",3611128255,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Hardenburgh,Ulster,Town,221,3611132116,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Hurley,Ulster,Town,"6,178",3611137143,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Kingston,Ulster,Town,933,3611139738,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Kingston,Ulster,City,"24,069",3611139727,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Lloyd,Ulster,Town,"11,133",3611142994,104,Jonathan Jacobson,Democrat,2019,(845) 562-0888,jacobsonj@nyassembly.gov
Marbletown,Ulster,Town,"5,658",3611145458,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Marlborough,Ulster,Town,"8,712",3611145722,104,Jonathan Jacobson,Democrat,2019,(845) 562-0888,jacobsonj@nyassembly.gov
New Paltz,Ulster,Town,"14,407",3611150562,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Olive,Ulster,Town,"4,226",3611154749,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Plattekill,Ulster,Town,"10,424",3611158552,104,Jonathan Jacobson,Democrat,2019,(845) 562-0888,jacobsonj@nyassembly.gov
Rochester,Ulster,Town,"7,272",3611163011,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Rosendale,Ulster,Town,"5,782",3611163737,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Saugerties,Ulster,Town,"19,038",3611165299,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Shandaken,Ulster,Town,"2,866",3611166597,102,Chris Tague,Republican,2019,(518) 943-1371,taguec@nyassembly.gov
Shawangunk,Ulster,Town,"13,563",3611166674,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Ulster,Ulster,Town,"12,660",3611175935,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Wawarsing,Ulster,Town,"12,771",3611178828,101,Brian Maher,Republican,2023,(845) 895-1080,maherb@nyassembly.gov
Woodstock,Ulster,Town,"6,287",3611183052,103,Sarahana Shrestha,Democrat,2023,(845) 338-9610,shresthas@nyassembly.gov
Bolton,Warren,Town,"2,012",3611307234,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Chester,Warren,Town,"3,086",3611315319,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Glens Falls,Warren,City,"14,830",3611329333,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Hague,Warren,Town,633,3611331335,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Horicon,Warren,Town,"1,471",3611335639,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Johnsburg,Warren,Town,"2,143",3611338715,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Lake George,Warren,Town,"3,502",3611340519,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Lake Luzerne,Warren,Town,"3,079",3611340662,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Queensbury,Warren,Town,"29,169",3611360356,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Stony Creek,Warren,Town,758,3611371641,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Thurman,Warren,Town,"1,095",3611373814,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Warrensburg,Warren,Town,"3,959",3611378300,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Argyle,Washington,Town,"3,644",3611502561,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Cambridge,Washington,Town,"1,952",3611511836,107,Scott Bendett,Republican,2023,(518) 272-6149,bendetts@nyassembly.gov
Dresden,Washington,Town,537,3611520885,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Easton,Washington,Town,"2,279",3611522656,107,Scott Bendett,Republican,2023,(518) 272-6149,bendetts@nyassembly.gov
Fort Ann,Washington,Town,"5,812",3611526715,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Fort Edward,Washington,Town,"5,991",3611526781,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Granville,Washington,Town,"6,215",3611530037,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Greenwich,Washington,Town,"4,868",3611530686,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Hampton,Washington,Town,857,3611531885,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Hartford,Washington,Town,"2,193",3611532457,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Hebron,Washington,Town,"1,786",3611533040,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Jackson,Washington,Town,"1,723",3611538143,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Kingsbury,Washington,Town,"12,968",3611539650,113,Carrie Woerner,Democrat,2015,(518) 584-5493,woernerc@nyassembly.gov
Kingsbury,Washington,Town,"12,968",3611539650,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Putnam,Washington,Town,567,3611560092,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Salem,Washington,Town,"2,612",3611564782,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
White Creek,Washington,Town,"3,275",3611581578,107,Scott Bendett,Republican,2023,(518) 272-6149,bendetts@nyassembly.gov
Whitehall,Washington,Town,"4,023",3611581633,114,Matthew Simpson,Republican,2021,(518) 792-4546,SimpsonM@nyassembly.gov
Arcadia,Wayne,Town,"13,731",3611702440,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Butler,Wayne,Town,"1,835",3611711473,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Galen,Wayne,Town,"4,415",3611728013,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Huron,Wayne,Town,"1,872",3611737165,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Lyons,Wayne,Town,"5,679",3611743973,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Macedon,Wayne,Town,"9,270",3611744160,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Marion,Wayne,Town,"4,566",3611745645,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Ontario,Wayne,Town,"10,446",3611755013,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Palmyra,Wayne,Town,"7,403",3611756198,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Rose,Wayne,Town,"2,291",3611763605,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Savannah,Wayne,Town,"1,632",3611765343,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Sodus,Wayne,Town,"8,028",3611768220,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Walworth,Wayne,Town,"9,253",3611778102,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Williamson,Wayne,Town,"6,860",3611782040,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Wolcott,Wayne,Town,"4,002",3611782689,130,Brian Manktelow,Republican,2019,(315) 946-5166,manktelowb@nyassembly.gov
Bedford,Westchester,Town,"17,309",3611905320,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
Cortlandt,Westchester,Town,"42,545",3611918410,95,Dana Levenberg,Democrat,2023,(914) 941-1111,levenbergd@nyassembly.gov
Eastchester,Westchester,Town,"34,641",3611921820,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
Greenburgh,Westchester,Town,"95,397",3611930367,88,Amy Paulin,Democrat,2001,(914) 723-1115,PaulinA@nyassembly.gov
Greenburgh,Westchester,Town,"95,397",3611930367,92,MaryJane Shimsky,Democrat,2023,(914) 631-1605,shimskym@nyassembly.gov
Harrison,Westchester,Town,"28,218",3611932413,93,Chris Burdick,Democrat,2021,(914) 244-4450,burdickc@nyassembly.gov
